obs,panel_month,actual_quote_date,exact_calendar_first_of_month,M3,M6,M9,M12,M15,M18,M21,M24,M30,M36,M48,M60,M72,M84,M96,M108,M120
1997M11,1997-11,1997-11-03,False,5.2223885522942215,5.27912441738775,5.3370186082995605,5.36139125935982,5.611253368589694,5.638150640257568,5.662727241293779,5.642064274113548,5.692708049419328,5.707377216538167,5.740765502699713,5.7338003507773285,5.872116981720094,5.888621964625021,5.910068446511604,5.9412700603712745,5.832460383650026
1997M12,1997-12,1997-12-01,True,5.222000451575625,5.360757406554843,5.458177110237551,5.456071983710391,5.679685616764465,5.701705656944088,5.715966432682238,5.7059317134962555,5.725435707931189,5.756724632375593,5.7935583842301535,5.74504683456185,5.806201009826634,5.812134439725646,5.82247404728082,5.829616620129276,5.7778997156979255
1998M01,1998-01,1998-01-02,False,5.25969039396785,5.314014027118723,5.330665401540471,5.360800315776346,5.4908983009404135,5.505333417173641,5.502802877752501,5.501433043214581,5.518004063667546,5.528658477079356,5.551337896662116,5.533944995299079,5.559160120960354,5.597988566476389,5.6114986681116275,5.635109715009007,5.581872095560413
1998M02,1998-02,1998-02-02,False,5.178464081498094,5.205770840727411,5.246816441268602,5.202601234141676,5.346550723007679,5.350474294068558,5.322313781587141,5.305001202008157,5.318422239598926,5.318824800183839,5.410783756843562,5.3765225379488735,5.392348071440963,5.515500280898758,5.5513430107720705,5.549258486961713,5.534046103498428
1998M03,1998-03,1998-03-02,False,5.248025834885272,5.25625671891242,5.3449853534537155,5.347321927909582,5.493034149539836,5.495200663906319,5.523372885765815,5.510642354005365,5.521251566923108,5.553137812158535,5.598917305384797,5.586395064211816,5.578659595701989,5.6832365769159106,5.7065600674457935,5.7089274590759205,5.612158181781436
1998M04,1998-04,1998-04-01,True,5.08677648210255,5.1589998914044335,5.212182586401725,5.283993667929645,5.475730163121999,5.48235971119769,5.475825585728452,5.464660664745029,5.491105819054618,5.5123006996992014,5.546008586637404,5.4910118400305965,5.550320319193428,5.5914635604041845,5.609501282293581,5.605679716405411,5.503167922112777
1998M05,1998-05,1998-05-01,True,4.999898086853745,5.200884332405396,5.2873726620828565,5.36075423268054,5.5331634185531255,5.511262429637497,5.517082027848877,5.513642527323416,5.524010857405229,5.552499595682837,5.5839478532900975,5.55207167559013,5.633399262302731,5.665757462858786,5.6785206904555725,5.666279219316744,5.580233972592445
1998M06,1998-06,1998-06-01,True,4.994015473027327,5.211358901567701,5.292708946079032,5.346077081032491,5.459144418452458,5.465141682488859,5.463331647536558,5.441690504361662,5.449322023703935,5.4827847239093215,5.532970870376695,5.449583362040817,5.525748612816124,5.551083815884474,5.580427453705006,5.5868441227110415,5.434755884009054
1998M07,1998-07,1998-07-01,True,5.057093698075103,5.15853045893764,5.266845962868035,5.343514714217631,5.419579769687125,5.413432033702763,5.409103426342293,5.374595027352742,5.408006091543064,5.440340724620701,5.4486511926739984,5.388173681155712,5.448300383601204,5.458414493356852,5.487788522867209,5.483259228168649,5.349364460859003
1998M08,1998-08,1998-08-03,False,5.080865278747309,5.158033642399006,5.241615324284897,5.3432980340313225,5.405813507196862,5.390067850247145,5.39706026679585,5.387293658026648,5.381831033865344,5.424055556537899,5.446114095269697,5.426795895471259,5.439798021299939,5.463749629312084,5.47628308917107,5.462925327774401,5.36141289788169
1998M09,1998-09,1998-09-01,True,4.869244358787527,4.901823264393774,4.886872328627326,4.874838508624253,5.028387499269956,5.015585734851817,4.91379431964093,4.847424767072654,4.9215966353730085,4.981997148221975,5.020756271071367,4.973424872400258,5.081646416036756,5.025016309665854,5.114258736180286,5.104591748487787,5.007670640935576
1998M10,1998-10,1998-10-01,True,4.2197921791273725,4.312992043146488,4.316960195871039,4.33822769463964,4.405400250456521,4.284453847167321,4.215776896719303,4.130495444147543,4.18750761196907,4.188729035696745,4.1924957408596395,4.205252796878288,4.24357622041639,4.2454193614113445,4.31028252259263,4.28964868598623,4.295524835901409
1998M11,1998-11,1998-11-02,False,4.434090736719726,4.486341611932372,4.41359457502333,4.431089326958233,4.481150886032576,4.436915532273146,4.403773077157394,4.325197735206277,4.45182403603652,4.476510230602687,4.532800077110462,4.634857917011304,4.683604704826058,4.61163702550547,4.8008910331355645,4.758314681690614,4.78348462076036
1998M12,1998-12,1998-12-01,True,4.461516471568008,4.467953748144727,4.469731270851908,4.471217354794053,4.538076787129496,4.497915665319031,4.452045168186507,4.409769145981649,4.475406220808878,4.467466025226321,4.550922017444928,4.478654830487878,4.659451806745732,4.572975942097746,4.704414935713146,4.668434571580304,4.598342928583966
1999M01,1999-01,1999-01-04,False,4.449001103093849,4.50779485268653,4.507185990783979,4.480287822269377,4.615552178524801,4.6135866167486554,4.5823333160842195,4.54130331437649,4.598049864183637,4.593092165346198,4.6390164402265945,4.613861400793837,4.719105658743805,4.699575662213875,4.7689235943716675,4.673287918397102,4.6241540667847545
1999M02,1999-02,1999-02-01,True,4.47423314684992,4.484926968377658,4.535936385515124,4.524244178431235,4.660343323791026,4.659960450146788,4.641649101757663,4.5991251941380495,4.6510695661096575,4.678125493483686,4.6978212769794965,4.652872292257641,4.763379468840393,4.790701190287797,4.8369905436608285,4.750237941888626,4.7032408959602625
1999M03,1999-03,1999-03-01,True,4.663519833267838,4.704087397817442,4.785805589287064,5.0109006965863925,5.109541431486881,5.127372103201367,5.164820478956758,5.149183875648629,5.206574217349542,5.260501517124441,5.327051687227593,5.291690859869978,5.447270828005997,5.463333535795218,5.491746194747767,5.390616992457705,5.329403740743027
1999M04,1999-04,1999-04-01,True,4.391574063404558,4.447764061435882,4.490194556016656,4.829448516954854,4.880101486270493,4.947447223362906,4.949797717385162,4.96074705260061,5.035874715272606,5.110004035710635,5.189761979391863,5.210314013402888,5.347762087820422,5.3939988788048705,5.418433195896059,5.330105000134983,5.243787089127762
1999M05,1999-05,1999-05-03,False,4.566433691075717,4.6072370805989,4.6021418007618555,4.766279169668921,4.941279601772107,4.968395154591876,4.999363559660097,5.0217261044601145,5.0760107816655795,5.135037140807603,5.212944380745997,5.259879417827574,5.345418205570569,5.36196868358024,5.384818819307728,5.35992204833819,5.336367258735981
1999M06,1999-06,1999-06-01,True,4.6991691499471,4.876935144160103,4.8754036086894414,5.215907559207523,5.319680472873569,5.34220264296855,5.442543864030171,5.468525657458905,5.56013733688175,5.669888560522788,5.741783492266478,5.7914054935605375,5.904601239285315,5.923587207363982,5.899511645071328,5.81285918129479,5.647734452196919
1999M07,1999-07,1999-07-01,True,4.617610633263173,4.926413898766738,4.851151353690559,5.258019236693924,5.404943536607567,5.428033911335138,5.483336359403652,5.514051666716212,5.55386919885518,5.5957492090040875,5.69162226929172,5.807831239494235,5.87911110656257,5.915935054155643,5.917236799901936,5.870006672869856,5.758366263898218
1999M08,1999-08,1999-08-02,False,4.768599704696096,4.866917867754545,4.89460007325222,5.195520700689525,5.410626053763141,5.452453854846104,5.5413796339675265,5.593969482308614,5.659678524052525,5.711585108522261,5.849553734506299,5.936983548818683,6.028456142743275,6.063058312693939,6.0360745974901935,5.95651164209898,5.832627639464291
1999M09,1999-09,1999-09-01,True,4.893421352762287,5.114758223497729,5.07760454199059,5.463525871197205,5.545041777964259,5.620972820937112,5.674264760364529,5.666786345719197,5.735633384564494,5.775642045955079,5.920523238818637,5.965183191172906,6.111056221799487,6.13959143012274,6.114024120715665,6.036537626689116,5.8651884084741335
1999M10,1999-10,1999-10-01,True,4.822541950360887,4.94519121430607,5.065889350565574,5.469554535458476,5.547429307436445,5.629114184278201,5.677267617795439,5.645759471601501,5.730319428738192,5.759122268615017,5.913646503339056,5.984769964898007,6.0564906146370845,6.168825369608715,6.118303707975137,6.05422475230134,5.877291690099969
1999M11,1999-11,1999-11-01,True,5.0796701730581395,5.232073138677847,5.292145049872142,5.541370618687578,5.596858853268762,5.710476036693946,5.753181109134927,5.754082025323319,5.830115261363757,5.830765286464093,5.9963235700627715,6.07323799051004,6.049032246379723,6.158469842267936,6.123128010410948,6.079260713565984,5.963181810277578
1999M12,1999-12,1999-12-01,True,5.20662141434004,5.471378042175166,5.583911080183342,5.785568813200361,5.853674519655263,5.884915837164459,5.926669075109275,5.940869110129894,5.968214065670251,5.988185524316835,6.1032917288329545,6.156494120143815,6.149424569826117,6.228244689179611,6.208373985080035,6.175934753490713,6.133548724316438
2000M01,2000-01,2000-01-03,False,5.398967317507013,5.693502603864598,5.957894893408655,5.981993132059844,6.218843575979954,6.267687220755825,6.287117227346478,6.289010466077842,6.3178200389807255,6.362606664509922,6.455162545929621,6.532088242737371,6.537395086929888,6.58731986689516,6.574104184665713,6.553000707716021,6.519187550676329
2000M02,2000-02,2000-02-01,True,5.642406215065132,5.8434879767418755,6.114310370452599,6.247067062192478,6.392774960352389,6.465826830849995,6.496559387479644,6.483863349201171,6.526119808301645,6.556598945423871,6.561809900190194,6.649135590946758,6.609669718326845,6.591541049746031,6.548589237833316,6.553562876018279,6.503437304194412
2000M03,2000-03,2000-03-01,True,5.711607981958043,5.925995789173844,6.107289535295483,6.082520681503737,6.31403509265585,6.361126870470805,6.427851018783561,6.421539495460232,6.447895001275154,6.482804037520304,6.466402090268362,6.549556239067034,6.540365146062792,6.5243637007999,6.47686780184231,6.441909349822561,6.216953838168602
2000M04,2000-04,2000-04-03,False,5.823007680422821,6.059903184502318,6.104309552907236,6.205242465145069,6.324292321722405,6.333328746932754,6.323178281212528,6.336880045416686,6.312571198450244,6.29067324071867,6.213868240246717,6.21309538416159,6.1801488155030535,6.114875681668118,6.067409874691892,6.0032482798726825,6.004396234386979
2000M05,2000-05,2000-05-01,True,5.862280642246664,6.133611705066242,6.189235088035415,6.46245075235856,6.589442427053551,6.601023917233009,6.638677883098354,6.622827450104532,6.57396505818736,6.5524231381698135,6.533993615864124,6.502948490751509,6.476507745393804,6.429858897074829,6.337366648322954,6.257090913479761,6.098108736308868
2000M06,2000-06,2000-06-01,True,5.666722323916559,6.159460139057915,6.033053825737482,6.2288562187750225,6.585568509265875,6.560985247116942,6.563281597264472,6.512510006501827,6.519622169516537,6.436002275486165,6.427576484271958,6.361126044753347,6.350778909509685,6.297771659028323,6.214628699967486,6.135601670783933,6.024579170842312
2000M07,2000-07,2000-07-03,False,5.9045964533517585,6.1505002538166,6.055915590715028,6.18354869368748,6.337179996149659,6.301738510381612,6.295907662159895,6.221430897442842,6.227072430137736,6.189263320322456,6.158380994427811,6.104567228191053,6.111038374047528,6.082662181533995,6.028551211131726,5.962961377370985,5.863943379741324
2000M08,2000-08,2000-08-01,True,6.185571449941765,6.276348018624778,6.216737409347372,6.322395885511718,6.322729279767782,6.266558034494054,6.246063670372236,6.163945531326828,6.1689421307931065,6.159144115260521,6.122555247792649,6.077877177445099,6.05372400240637,6.016450441528084,5.968766146843958,5.922623181405803,5.859996768152524
2000M09,2000-09,2000-09-01,True,6.218336617171461,6.23098773498948,6.185009023665698,6.089421506626545,6.143206747012889,6.104130458250786,6.0430532443997516,5.998791450959954,5.962979239465856,5.957478247171688,5.909120498563165,5.869914757568429,5.859001531385199,5.820383497702469,5.7634743958435966,5.745908266997331,5.538165922343152
2000M10,2000-10,2000-10-02,False,6.179918196625049,6.211512498315126,6.111729920978861,6.079492813920862,6.1133602188215255,6.064895653176654,5.9714757964182725,5.891988509536575,5.873368164446279,5.862101163770032,5.81006634442128,5.785910534888498,5.855640198760178,5.855706240463308,5.838193867428783,5.850501923028921,5.720350297999979
2000M11,2000-11,2000-11-01,True,6.313117574575232,6.245704307571914,6.1343439090308225,6.160128617229722,6.093964490289911,5.997281125082201,5.882135917962865,5.788455250063615,5.809943295587124,5.7973166933108375,5.742279605136879,5.679429465122904,5.754068836649459,5.75095569027951,5.733364074977476,5.736619014417387,5.649531160197231
2000M12,2000-12,2000-12-01,True,6.169206593032606,6.078244610103091,5.951179367518038,5.841579839787868,5.889942142140135,5.758889957387823,5.646031096167137,5.5467810788424305,5.530784489423951,5.548507399539234,5.496381989893886,5.400581808395369,5.4874765219828685,5.466915067213219,5.462956110205164,5.4952244875539655,5.446073964674205
2001M01,2001-01,2001-01-02,False,5.8228588771712495,5.515516224310528,5.224578183834672,5.162439853231014,5.13418204512599,5.043683642658826,4.911354465283405,4.8264673914168545,4.847842407365426,4.860427137571826,4.823050012212496,4.773957010443557,4.890322249507662,4.92086183246688,4.92549186020977,4.9478696056547316,4.900579144867101
2001M02,2001-02,2001-02-01,True,4.969840928435731,4.777222112047698,4.588073487183585,4.679726987891832,4.662381780501308,4.622775736649469,4.59562587259769,4.5554895846978365,4.6561069012358764,4.687884115112538,4.791723285575715,4.8196806557477645,4.9205323638879115,4.986772909261232,5.033031826795079,5.101492429964478,5.10656845816269
2001M03,2001-03,2001-03-01,True,4.815436403783253,4.636527666665929,4.518171715631859,4.4113213072592945,4.51308506050568,4.476218934407784,4.4499304363263805,4.411718404383856,4.502296066476547,4.556537750004551,4.649516547454525,4.691366733731715,4.795418591242784,4.885905451133019,4.92611556299657,5.000160988651886,4.831296272632519
2001M04,2001-04,2001-04-02,False,4.2373692560189,4.107751891478506,4.084754349115703,4.10783903775984,4.158937443001019,4.16617140842055,4.207890744319202,4.220227673855597,4.354136584503908,4.423058832065607,4.569875022758774,4.663181206578044,4.803287140504978,4.9097277476831085,4.993452356761656,5.083958321957141,4.970012785407484
2001M05,2001-05,2001-05-01,True,3.869366926361674,3.8615209409842572,3.827319760538203,3.981387166660949,4.0624484795950675,4.1163933741834375,4.180786204639916,4.233116074331758,4.4475076948624945,4.5807962638421085,4.788758095327205,4.893330986215635,5.053209074579891,5.169849684453385,5.284637196071114,5.368812493432563,5.311799457544603
2001M06,2001-06,2001-06-01,True,3.6487960635226835,3.564086501452932,3.583151423169478,3.8260445948661945,3.9930154143439847,4.0812585455738315,4.1946179527139025,4.241698908669965,4.486909842876397,4.657627069597986,4.891068426659357,4.994111981635988,5.148539048634026,5.231782236109411,5.3515585559806755,5.420362350644509,5.401419613096398
2001M07,2001-07,2001-07-02,False,3.6271330407319438,3.5726157644576797,3.6128725028209256,3.782313212462863,3.9239067358471833,4.0214243149245155,4.126291482728529,4.149814123125151,4.365145600197157,4.538165782669756,4.799441936902045,4.9671846764709455,5.073927947591253,5.1973776685804625,5.313369078888355,5.368728424341428,5.373943308989155
2001M08,2001-08,2001-08-01,True,3.500364911666274,3.4283424381535967,3.457040631825272,3.5036663720664425,3.5747979283730165,3.6619348104390457,3.7683051529489733,3.7992297345002957,4.036218971376385,4.2478637608022005,4.52763148498582,4.67749711248628,4.7936473517902645,4.9171136704302105,5.03887395951895,5.095031406467294,5.149772307095872
2001M09,2001-09,2001-09-04,False,3.426353322286752,3.382132496281763,3.4064570022735303,3.4314478849317993,3.506164120298174,3.6355101456401298,3.69546367998006,3.759258697483344,3.978935873691034,4.198098251890496,4.468988937586056,4.619084175087137,4.767702939330203,4.882546708227442,5.0018340197993885,5.061862491686303,4.970127559937548
2001M10,2001-10,2001-10-01,True,2.344292159499232,2.3609200042432117,2.414933554267862,2.4684148689879173,2.5214320938265153,2.630961075680198,2.727955324056546,2.7951782972809847,3.0442698834401027,3.3744588561180877,3.728442484042601,4.000493122405657,4.193276757630816,4.363156505669683,4.549837377150907,4.644437236366988,4.6221281423162575
2001M11,2001-11,2001-11-01,True,2.0605536157124793,1.969441125517018,2.017272866483038,2.0783641289474373,2.1468868197957836,2.294231386782482,2.4229064660567836,2.486320441984836,2.7957539489946646,3.0442557675606534,3.4176312456788356,3.72045882823431,3.9098762953053368,4.061050285691173,4.250671878413916,4.305466078536286,4.3473659780798135
2001M12,2001-12,2001-12-03,False,1.7700544516672856,1.7970683482021281,1.9078580026096321,2.01971520977111,2.192792507788312,2.413982436764841,2.6369507184701124,2.778632024184188,3.123799436612427,3.4317287671213643,3.839889757379832,4.033206345932054,4.354818245817952,4.539819230166303,4.727309590441156,4.763350083628459,4.826794481771706
2002M01,2002-01,2002-01-02,False,1.7293176637566137,1.8331619095815748,2.022696143663812,2.2083654087714133,2.424080423151584,2.70633695914709,2.9658936230668913,3.2040052951755884,3.6605556528623557,3.953173453009144,4.373307581259237,4.577023165584257,4.841919568372887,5.024914829998233,5.227394743038577,5.22572821869383,5.2959123505665655
2002M02,2002-02,2002-02-01,True,1.746831330098041,1.8579092106447825,2.0578310742940125,2.251183290179682,2.42329130713906,2.610207031569741,2.84350132612107,3.0693833476099313,3.454822165520244,3.7232097381038063,4.172073742187702,4.442561087530789,4.652303774203587,4.827169195730174,5.010125904567672,5.023778147052135,5.125397473197076
2002M03,2002-03,2002-03-01,True,1.7845687039173213,1.9008415408887,2.105103808401137,2.305140853301467,2.521036715857618,2.75271584417088,2.9717046052023086,3.176848076788904,3.509073390930854,3.7522590619703595,4.20611994902648,4.471301448417043,4.670153232648359,4.863532599698452,5.053056976201926,5.060672204876392,5.028572468142956
2002M04,2002-04,2002-04-01,True,1.7936094278936694,2.126403900067929,2.4045158346590125,2.6738315757168745,2.9851910363600616,3.225224514799567,3.5071422265515726,3.7043395940687263,4.081067562200728,4.311902479449571,4.737582681072306,5.021392965720498,5.173161646323178,5.312693288414915,5.481600232972535,5.492203387261424,5.475665887601468
2002M05,2002-05,2002-05-01,True,1.7662342157779245,1.8819107051314863,2.0680117859552927,2.253485186627717,2.5001696055039524,2.7282310942046766,2.9905828691051184,3.188424304338626,3.542986924360996,3.806221507635054,4.238352025477001,4.552548893287908,4.7464237890352745,4.907894828289317,5.068329328388983,5.112913542775612,5.152506181370095
2002M06,2002-06,2002-06-03,False,1.7353913686145683,1.8869645530729149,2.06375042814959,2.235773329746253,2.4610811280561133,2.7170430031830057,2.9248003539183594,3.1274768594167544,3.4214985875193933,3.6677892571893924,4.054957812312863,4.360853395619937,4.592595738128287,4.795494926237698,4.964849423238366,5.039821898575759,5.1368670585770655
2002M07,2002-07,2002-07-01,True,1.7042309076552347,1.7578137720222577,1.858697236719338,1.9594974822346778,2.1241382197759604,2.367650475435732,2.6396969366702296,2.8284469250650317,3.1140681807072674,3.4140604204553457,3.8249731631140835,4.107781685712968,4.347868053360704,4.577542004914427,4.742436143046609,4.8335733934846985,4.943856201599385
2002M08,2002-08,2002-08-01,True,1.6639301151758243,1.645310104161048,1.6500181771931237,1.6547262502251998,1.6370833167419292,1.8422913891340358,1.9512388512423688,2.117544455210183,2.409843714348692,2.710814907236283,3.1925824429199237,3.538175926715502,3.824707714369118,4.135129425297271,4.336516970159033,4.464919928167754,4.625553281059552
2002M09,2002-09,2002-09-03,False,1.6028388982815773,1.5890459902578344,1.5977341876766071,1.6065068363368455,1.6353931227376433,1.7539076552147994,1.8502293476364844,1.9732413061067533,2.1456403305756213,2.333487786547039,2.763169611491465,3.089222220913743,3.4019757240907595,3.7627569170081183,3.885694800228414,4.016661962273022,4.075335998079913
2002M10,2002-10,2002-10-01,True,1.5731571949726821,1.5261890318843754,1.5317462894659966,1.5358150021857773,1.5627121937552753,1.6527016109235375,1.7245975120606458,1.7773260416932006,1.967568307021246,2.175656318421977,2.553704944925804,2.8347377465801484,3.153695477059501,3.4694140713424235,3.6346088519776587,3.7770084490778446,3.8537563886871866
2002M11,2002-11,2002-11-01,True,1.421989870784306,1.4158596270849053,1.43949390307082,1.4623648147370332,1.5163130587689753,1.6181014872903643,1.7070483607772686,1.7679787083575988,2.0353565218705616,2.2462747589731045,2.6615195038045205,2.9961209706173495,3.3296489074315976,3.706450696039229,3.908004148320332,4.060453373500025,4.191483038766448
2002M12,2002-12,2002-12-02,False,1.2258075423246935,1.3088284331491924,1.4210101155035462,1.534351628863229,1.6525083480362204,1.80800184654856,1.9556075743907644,2.073317448135522,2.359765389855897,2.6183394314854462,3.059186118136967,3.3518991377132425,3.686530534778037,4.00736973178137,4.170929099085796,4.289347147714608,4.3205874056563855
2003M01,2003-01,2003-01-02,False,1.2091799726109325,1.2425496082387897,1.3056588218812788,1.3633619932357763,1.4236418270248483,1.5245671503273734,1.6360379339361144,1.7756755490022054,2.0195000600973567,2.2404963749395015,2.7074620196697587,3.053374905424537,3.366993557535522,3.7275769532047756,3.9004049144799247,4.071010919218796,4.175493723325539
2003M02,2003-02,2003-02-03,False,1.1919622707173085,1.2245934683533413,1.2594381154623802,1.2933852592088262,1.3829499844762352,1.485553867480549,1.590648461856175,1.7265061630811536,2.000612504084502,2.2558577560229605,2.74484885235394,3.0944161913656343,3.411644051555364,3.737649049978668,3.888413894165583,4.042316186900609,4.1592977218441956
2003M03,2003-03,2003-03-03,False,1.1884416789444647,1.1914648966048444,1.2092903477081118,1.2284331151855439,1.2561027087284422,1.3211880533120457,1.39774542712929,1.4986221411595722,1.710191995652586,1.9184660864808787,2.351702711429387,2.7034405624426663,3.0212036256909984,3.3471225522393553,3.532613813903536,3.721660953525643,3.7935736990235345
2003M04,2003-04,2003-04-01,True,1.1062925756458024,1.0962122663130938,1.1231831281267624,1.1505935104525113,1.2153771122776558,1.2829735570741752,1.3783097956569088,1.4789889698849112,1.7055512098900958,1.9726460916075141,2.4542499690085093,2.833980220549961,3.145076581577862,3.4918040699064123,3.6884307869576207,3.8700695833126755,3.9542592943098613
2003M05,2003-05,2003-05-01,True,1.0943694645596092,1.11361030303681,1.1265909358017796,1.1458649182136231,1.1898852046207358,1.2627060997860766,1.3745821877179367,1.4707864089141365,1.7066246811960322,1.9579812556418705,2.464630883932075,2.876781487694525,3.162861796715745,3.496019324431014,3.7007051260469828,3.879151127147478,4.004904789164705
2003M06,2003-06,2003-06-02,False,1.1019306151483466,1.0986606646346644,1.1145557411219091,1.1308349174643928,1.148363344817306,1.1882944983571184,1.2248071505362506,1.3066658842955599,1.4323814659717824,1.6149974878250786,2.015625588268148,2.380907770175825,2.6998788755097056,3.042233751283576,3.258831376930967,3.4280844141775577,3.528800595464338
2003M07,2003-07,2003-07-01,True,0.8649169046540256,0.9364209711615562,0.9881090434959515,1.0394026794619233,1.0867932344626647,1.1394978507760614,1.2125334718301077,1.2972536467926439,1.4802992332939227,1.7283937586952298,2.1377272161934644,2.5225366312434945,2.838781097573034,3.181425480036278,3.406148031731741,3.5704931054044526,3.6929064908624376
2003M08,2003-08,2003-08-01,True,0.9202068963092854,1.0195332297634074,1.1081398997411442,1.1955387224448173,1.3470273562426582,1.5128875966189643,1.6459275293938975,1.7712149649704614,2.0862760191771192,2.4300381530918553,2.936460580918968,3.364064733998347,3.744280536931213,4.106857005097616,4.3377223611652544,4.49576358222606,4.5537028198306695
2003M09,2003-09,2003-09-02,False,0.9759829061715545,1.0600551025720966,1.1866112344716806,1.3120299112837799,1.5118261965221231,1.6748673107562193,1.8431268368859623,2.0435546202197443,2.3396663161022464,2.6554267522428034,3.2264967454898597,3.6605156529999205,4.015680718857144,4.297545422713694,4.510573885992388,4.642072939499807,4.728607669083273
2003M10,2003-10,2003-10-01,True,0.9353938369413195,0.9911271150933074,1.0184699700099704,1.0454737406603194,1.1202467877774587,1.1881951892785754,1.303655978642904,1.452178024866931,1.6834380746993918,1.9595440070170773,2.43754309632595,2.871679764347462,3.225686857529949,3.5249763354618975,3.775799920291709,3.9387212507956453,4.113077999515742
2003M11,2003-11,2003-11-03,False,0.9497865299498537,1.0443006844395757,1.1744355758646352,1.3044566370885609,1.388045752384955,1.5596391394545444,1.7298977550048864,1.8760167177761238,2.153372960951152,2.4432220245652903,2.9250463358153524,3.3619538638852067,3.7201085246213976,3.982002396508122,4.211091761803316,4.349098084395889,4.533866806454248
2003M12,2003-12,2003-12-01,True,0.9225910057959176,1.0484556198928843,1.264610354738077,1.4791267384549505,1.6180469132477087,1.7716430335052564,1.9142005614319328,2.091653327219658,2.3672043214436935,2.6237342795058645,3.06974170070532,3.462857213684636,3.8048587464053263,4.054831084225498,4.263500884100111,4.374520326727335,4.510553694370981
2004M01,2004-01,2004-01-02,False,0.9122618945044686,1.0168022216263968,1.1451567017710875,1.2648159742428837,1.4298006247147395,1.57547843915053,1.7450260814114409,1.9312506725498457,2.248338873943112,2.489731952936654,2.9577125782874223,3.3781955872019327,3.7252252297547828,4.005551387007634,4.229391529259925,4.350385218070072,4.536582057402563
2004M02,2004-02,2004-02-02,False,0.9223860959365178,1.0085174549216118,1.1238227313658244,1.2332935382047165,1.3573049820493182,1.4992837143162276,1.6373910221112922,1.8077695325889314,2.102301154366887,2.3662113477548847,2.7967663610644826,3.1907871674818193,3.55732580016687,3.7914450524580285,4.0142290022977045,4.136183897191792,4.327617335942889
2004M03,2004-03,2004-03-01,True,0.9440867205554272,0.996591181338323,1.080921729034153,1.15681620476628,1.209608745465079,1.3418843974240038,1.504645724995511,1.6525300053295593,1.902879652318449,2.1487458791080307,2.596381912991424,2.9862290539750718,3.3196776537439687,3.576588918130409,3.818763779047534,3.9359384300650126,4.105778403859441
2004M04,2004-04,2004-04-01,True,0.9317380296537509,1.0053295923780325,1.0957020697992452,1.1827771592249399,1.2549086863805703,1.3716162724961622,1.5163912843630984,1.6280337595001273,1.8571516361006863,2.0687521897433045,2.5044594703455307,2.8705545054840265,3.2218428986764054,3.4804030497800196,3.7090768457068664,3.8388996513382962,4.038498115685468
2004M05,2004-05,2004-05-03,False,0.9842018371384699,1.1716932765149697,1.408019417632282,1.6390578269031402,1.7847356738564906,1.9496891438535984,2.171352236546268,2.319804311618976,2.6376965085990225,2.8914892486224963,3.3218880123339476,3.6518272739766413,3.9785343893189746,4.198961949170088,4.398945638918292,4.45131922077658,4.660231386247495
2004M06,2004-06,2004-06-01,True,1.1325240174580802,1.4145227778409448,1.6278358755011517,1.838429341829064,2.0545954815321683,2.23701655310831,2.45236501035639,2.591080131846016,2.8826488695631447,3.144782660751148,3.5564001055600114,3.882095321366278,4.187557466540019,4.3952599661092435,4.581178775047231,4.664238734100869,4.823960802305351
2004M07,2004-07,2004-07-01,True,1.223945907624795,1.6315114528934238,1.8243289862996799,1.9862852662190364,2.136518694769563,2.341163459929977,2.4983604651543714,2.63957782293177,2.901540584063843,3.1210346953267827,3.4652269966990668,3.7754974879136127,4.048436269859357,4.269829688241825,4.446555795612736,4.557178978654643,4.712441053045114
2004M08,2004-08,2004-08-02,False,1.4707458566286653,1.7534740790639018,1.9060583508826323,2.055484448677682,2.1876990274808503,2.3548186411555947,2.5220787554346495,2.6489236943522028,2.8819032164876264,3.0905548331735595,3.4128512750182067,3.7164568846319175,3.961191385699054,4.160657483528831,4.330525206167229,4.4655481081943575,4.620412420061921
2004M09,2004-09,2004-09-01,True,1.570823531650779,1.7696942206278172,1.8596166535960241,1.948930460135735,2.049083787643358,2.1372929879269176,2.294953691433409,2.3872281045442625,2.5404679178190657,2.7272473359481557,3.05603932016526,3.350908828899867,3.6210015892996954,3.8255148015064426,3.9842173232737865,4.140078457699683,4.226610865301049
2004M10,2004-10,2004-10-01,True,1.695408000567205,1.985956830572507,2.0784188426519727,2.1575391150486953,2.3052717910981007,2.393370398448062,2.5109637659669892,2.620298294909638,2.790180050169926,2.911123940717731,3.2048607199998322,3.4513471629692085,3.7120312235916546,3.904581820538619,4.0427336031953445,4.204709050990196,4.32232157757775
2004M11,2004-11,2004-11-01,True,1.9433880183272048,2.1709934167427485,2.2291529638884815,2.2815631329787593,2.3223643407825887,2.407201795958008,2.494806996582473,2.583980920218457,2.729970781234876,2.840385188491196,3.119690396354209,3.3552703920320033,3.608691335100025,3.8057272020494373,3.939954434715705,4.090650582951392,4.240623392520033
2004M12,2004-12,2004-12-01,True,2.2057240782586938,2.3801713998842655,2.5108732542579917,2.6390487264546376,2.759691579375001,2.8545302657819858,2.920728120230044,2.991963645401995,3.1380666625354214,3.2556756965940084,3.500638610659685,3.7192940016097755,3.927785046923115,4.099505606674755,4.218872778657168,4.37026050250696,4.444361928997799
